gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
6935,ZEB1,872.588042592702,1.91627410585295,0.464900341034507,4.12190299019529,3.75755441857984e-05,0.000195298549780286
54014,BRWD1,2298.31048822988,1.91581051419736,0.19466230103131,9.84171307976686,7.44324859237287e-23,6.20228484833385e-21
866,SERPINA6,3.544350048514,1.91574227932219,0.83454299761935,2.29555850901285,0.0217011374098844,0.0490212469227613
388759,C1orf229,5.63007305407209,1.91296940566947,0.703420101129923,2.71952621569474,0.00653755125646554,0.0175511829865791
23086,EXPH5,967.414656665944,1.91140789880958,0.431573716142436,4.42892564425481,9.47036635068452e-06,5.71623481266936e-05
6128,RPL6,14551.2482970455,1.91049454150665,0.223468929930945,8.54926249522481,1.23877496649646e-17,6.35018099317634e-16
154865,IQUB,15.1098701430356,1.90981486555177,0.565983170410825,3.37433154446184,0.000739951889103499,0.00268527388666136
7761,ZNF214,33.9701722135797,1.90774968724236,0.68248979804517,2.79527942059597,0.00518548748247224,0.0143725712500738
1122,CHML,972.62163040201,1.90638916629664,0.320186005142298,5.95400528342702,2.61658349918595e-09,3.68618259575966e-08
441194,PMS2CL,219.532716193695,1.90578422524124,0.251424984359791,7.57993176411636,3.45736749119688e-14,1.16526971106054e-12
168667,BMPER,58.4108407994408,1.90386144621346,0.810414476049969,2.34924412443007,0.018811568618486,0.0433170433545616
1063,CENPF,4646.9285062082,1.9010450570252,0.33610770320741,5.65605917056911,1.54888088764988e-08,1.84378027610699e-07
55835,CENPJ,479.615965494035,1.90017219491498,0.313084564614681,6.06919794098937,1.28550626791224e-09,1.92579537169632e-08
114801,TMEM200A,255.094184574102,1.89733424237994,0.622782685690306,3.04654301729165,0.00231489352668029,0.00721474535086001
2530,FUT8,881.467651402475,1.89484976591788,0.363040091883195,5.21939534581083,1.79508214132927e-07,1.68753233276571e-06
79780,CCDC82,657.886643825291,1.89237662345154,0.242100175440311,7.81650248707938,5.43112453376978e-15,2.07719298086484e-13
7710,ZNF154,29.8545605881685,1.89219728819502,0.455686499484523,4.15241024330432,3.28991805489789e-05,0.000173702728875694
254225,RNF169,1388.06311115417,1.89077297656421,0.370104262663065,5.10875763213117,3.24284008188607e-07,2.88904888459932e-06
4500,MT1L,186.61816380443,1.88907285104305,0.765467926601571,2.46786675887247,0.0135920902184057,0.0327179238668496
400931,MIRLET7BHG,139.857467393094,1.88881549747967,0.493994040548897,3.82355927893569,0.000131538948383606,0.000588227584104216
57211,ADGRG6,1118.95439384053,1.88755993734388,0.493717350308043,3.82315901226923,0.000131752751896723,0.000588902622150565
25909,AHCTF1,2863.68941784889,1.88712656449221,0.208752969205775,9.03999867245958,1.56673720068405e-19,9.73963424247463e-18
783,CACNB2,29.8048396418688,1.88643292752849,0.483723701114988,3.89981496292253,9.62662318235345e-05,0.000446637745336526
94134,ARHGAP12,1052.27823960561,1.88537757675451,0.228443762010091,8.2531366151781,1.54290506108502e-16,7.17652420574035e-15
