"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TPK1",53.5456920209664,0.0609985524088223,0.253473616384687,0.240650499562239,0.985419972899812,1
"CUL1",3532.36507164249,-0.148840747576971,0.0394141647077375,-3.77632632026201,1,1
"EZH2",1934.67538743589,-0.0481974757594079,0.0576547764926519,-0.835966743632259,1,1
"PDIA4",9050.27219923857,-0.112308887726977,0.0319344826912049,-3.51685320263253,1,1
"ZNF786",323.957773126026,0.0373897589300867,0.115667512783275,0.323252035341536,0.99999868852175,1
"ZNF425",108.812887766614,0.560921020961605,0.179962646428752,3.11687470757258,0.54221530164422,1
"ZNF398",803.880850212396,-0.219738301101688,0.068422927198131,-3.21147179899796,0.999999929988845,1
"ZNF282",1090.583906882,-0.0129675821415723,0.0623358910262969,-0.20802754124589,1,1
"ZNF212",422.234922658198,-0.0975198922976744,0.0966037064515437,-1.00948396163858,0.999999704946805,1
"ZNF783",425.865503207424,-0.279922508344264,0.0937590335998701,-2.98555240595667,0.999314096427209,1
"LOC155060",61.3350572614204,-0.188681389375487,0.242599384694624,-0.777748837298137,0.947396426335869,1
"ZNF777",477.980989242277,-0.182170444157549,0.0887789314997973,-2.05195580843373,0.999996287482753,1
"ZNF746",569.798972230171,-0.355263122263154,0.0806346913629919,-4.40583471280211,0.997340889573915,1
"ZNF767",277.096976611164,-0.272962747379811,0.115883082437701,-2.35550126591219,0.995969968662107,1
"KRBA1",250.057349703153,-0.157249220956425,0.120269950834368,-1.30746890528777,0.999780136537707,1
"ZNF467",94.8493820762368,0.0859534306149843,0.191322122487173,0.449260281548187,0.995342412829363,1
"SSPO",12.6980409672132,1.93896681992367,0.597954274933421,3.24266737643035,0.0115349470984324,1
"ZNF862",108.624891989546,0.0294089400390311,0.181029589041928,0.162453774516495,0.999203611895524,1
"ATP6V0E2-AS1",31.4435954355796,0.118339659100377,0.338638934422717,0.349456743070942,0.933197730380916,1
"ATP6V0E2",192.988346525467,0.0730909134371822,0.135134825839151,0.540873997382296,0.999912655197038,1
"ACTR3C",106.720702791515,-0.0190701665946039,0.179725449550953,-0.106107213209098,0.99952811019411,1
"LRRC61",460.852760229717,-0.206112360578528,0.0891500466494919,-2.31197142710303,0.999986290908906,1
"ZBED6CL",209.637159135645,-0.099472121717504,0.129314185863093,-0.769228225454066,0.999898862194225,1
"REPIN1",1724.09830347181,-0.108810985288586,0.0502133658783155,-2.16697254576148,1,1
"ZNF775",48.8925414275094,-0.427938450668113,0.28823465865863,-1.48468769390755,0.701333504882201,1
"LOC728743",19.6490625286653,-0.480574478563742,0.410738263202315,-1.17002607650174,0.600545062153613,1
"GIMAP2",13.0513424283728,-0.392677298082319,0.502418416274054,-0.781574252381954,0.671801420310413,1
"ABCB8",419.196192858403,-0.0336701044637864,0.0967646865904346,-0.347958595745762,0.999999991900557,1
"ASIC3",26.4750487894751,-0.297049539451068,0.391268621311664,-0.759195916235905,0.777704833327616,1
"CDK5",376.059849469271,-0.0356526344483847,0.0971967990981709,-0.366808730114402,0.999999989430559,1
"SLC4A2",3571.432819368,-0.041178780015084,0.0429237763218747,-0.959346626594421,1,1
"FASTK",778.268961740367,-0.115221672919689,0.0757568659773578,-1.52094033238025,0.999999999574556,1
"TMUB1",720.372710999319,-0.219440926530507,0.0723273048056463,-3.03399839272563,0.999999690356139,1
"AGAP3",2041.18963536913,-0.132901781309653,0.0470271840995304,-2.82606292199793,1,1
"ABCF2",3501.2070107883,-0.00629664814177794,0.0405856413027611,-0.155144724578975,1,1
"CHPF2",1218.50515350377,0.0494230894046024,0.060001719133734,0.823694556058409,1,1
"SMARCD3",250.957664695723,-0.0999272027525221,0.12605489576031,-0.792727661625543,0.999930111988673,1
"NUB1",2447.0563850937,-0.161133926509145,0.0467738734834905,-3.44495579494864,1,1
"RHEB",3990.15538828551,-0.10310504456914,0.0368158733427993,-2.80055951977862,1,1
"PRKAG2",1032.12273937032,0.0253527214230177,0.0611195532192603,0.414805411487014,1,1
"PRKAG2-AS1",16.9886570732787,-0.159988258027714,0.441484728677702,-0.362386845195977,0.876145468382845,1
"GALNT11",791.779766721893,0.0174049746315799,0.0734410889946058,0.236992327726217,0.999999999999991,1
"KMT2C",6407.92556496426,0.10213173550695,0.0337668454579966,3.02461583608673,1,1
"LINC01003",122.401704811095,-0.669105493936092,0.169320177921086,-3.95171740398204,0.299355719808444,1
"XRCC2",1014.4382448425,0.0211007097358248,0.0609939085214879,0.345947820812156,1,1
"ACTR3B",493.172961862552,0.0350923825946062,0.0853724855143439,0.411050262659978,0.999999999913299,1
"PAXIP1-AS2",46.9709723046324,-0.303904092907468,0.309043979033608,-0.983368431437453,0.816292425411318,1
"PAXIP1",807.498775605995,-0.0275751500957306,0.0700910882674038,-0.393418775159103,0.999999999999998,1
"PAXIP1-AS1",219.896098991569,-0.396288134771377,0.127190624962876,-3.11570239463045,0.925684242070046,1
"INSIG1",2917.05159041996,0.0107983891896587,0.0396105914162967,0.272613682440904,1,1
"EN2",118.054198147054,-0.344569110524391,0.170898685222978,-2.01621861557811,0.91583739894003,1
"LOC100506302",115.370110576802,-0.345289679408389,0.173218778642128,-1.99337324806891,0.912290233381524,1
"RBM33",2969.1627960032,0.0167728931554558,0.0410271638197298,0.408824095888144,1,1
"C7orf13",124.311702826088,-0.228772693131318,0.164341015130607,-1.39206084950556,0.98370899425641,1
"RNF32",66.9996269382444,0.0420437788706698,0.234593586238195,0.179219643404831,0.993085862475662,1
"LOC101927858",20.1446861062903,-0.0597106686382256,0.405297467505589,-0.147325540931001,0.957620349082994,1
"LMBR1",3857.04408665278,0.0124852305142168,0.0369560114421832,0.337840314119116,1,1
"NOM1",2470.38394746829,-0.0739187468808357,0.0464052518756597,-1.59289614630036,1,1
"MNX1",174.828394601625,-0.00493010370181695,0.142397834587212,-0.0346220412417682,0.999993079332211,1
"MNX1-AS1",42.1147548031948,0.413649782017279,0.287049355622793,1.44104062215994,0.719148576556196,1
"UBE3C",6951.25382600079,0.0302388971133371,0.0316590007443853,0.955143763300866,1,1
"DNAJB6",4867.10353589064,0.0329118322774909,0.04011606576914,0.820415253751251,1,1
"PTPRN2",32.6262888684728,0.348160676650722,0.3549106051691,0.980981327635553,0.747655781924026,1
"NCAPG2",5164.56975903944,-0.0464046281692011,0.0332115135050854,-1.39724521022192,1,1
"ESYT2",4472.61792444372,-0.0360828202660593,0.0373528389660176,-0.965999406333916,1,1
"WDR60",423.889738068383,-0.00498826773624386,0.091591839458525,-0.054461923308164,0.999999999913139,1
"VIPR2",30.2095188197784,-0.568375094887876,0.336205617637236,-1.6905579950813,0.514109488225285,1
"RPL23AP53",59.7155106835422,0.16175580759948,0.240696102634108,0.672033347566791,0.959892311869177,1
"LOC101927595",13.3378702080244,0.0900157385569632,0.500662580395434,0.179793222185422,0.926535034450676,1
"FBXO25",407.538881285489,-0.0262690036614373,0.0947818362434087,-0.27715229734499,0.999999997503148,1
"TDRP",321.216310837599,-0.140578089026497,0.110846705392963,-1.26822072454146,0.999963183529007,1
"ERICH1",456.152031089202,0.0164248903014549,0.0920227049784781,0.178487366843828,0.999999999590072,1
"LOC100287015",65.6991282022345,-0.832812475673024,0.233264194522286,-3.57025422345072,0.139226038300407,1
"MCPH1",675.082171437157,-0.00505146690554006,0.0762411064529053,-0.0662564742375609,0.999999999999985,1
"LOC102723801",11.8807792828558,-0.562619338845969,0.533696541165863,-1.05419333919033,0.529128786627612,1
"AGPAT5",2828.17521227519,0.0117605639085462,0.040896874793032,0.2875663230519,1,1
"FAM86B3P",49.4400386196156,-0.413091925619455,0.273704280695956,-1.50926366430614,0.729149352190172,1
"SGK223",590.577871037236,0.114911805648823,0.0804971475113446,1.42752643045679,0.999999996213517,1
"CLDN23",58.3367301108235,0.0821638140436648,0.23948310516118,0.343088143893766,0.984028277109864,1
"MFHAS1",1143.73765460229,-0.26495369095453,0.0667985663083007,-3.96645774898323,0.999998799512447,1
"ERI1",1856.10463957885,0.00513263297730329,0.0483977848732271,0.10605098953904,1,1
"PPP1R3B",325.888422354006,-0.0155626361004037,0.107151754426164,-0.145239209416096,0.999999944541915,1
"TNKS",2461.87385223527,0.183049963733233,0.0456400769000188,4.01072864391159,1,1
"MSRA",253.598364287345,0.131843786045704,0.127038357064041,1.03782659893217,0.999790435741869,1
"RP1L1",20.3880862506681,-0.585408783644389,0.427154181039404,-1.37048590328649,0.498131573820211,1
"SOX7",631.723819873422,-0.377267021373723,0.0811204058566922,-4.65070431279899,0.993775618195718,1
"PINX1",332.434480500887,0.039900731205664,0.107169169371094,0.372315391075767,0.999999770495673,1
"MTMR9",419.054521475817,0.0221081624294842,0.0981186749732043,0.225320637845158,0.999999993915001,1
"FAM167A",41.2452969887433,0.473417890758612,0.299595515922687,1.58019017507852,0.639206297358948,1
"GATA4",332.482447345567,-0.151867396522016,0.106956866779685,-1.419893842205,0.99996870839446,1
"C8orf49",12.2886259678769,0.147104497939868,0.523823019761455,0.280828624154125,0.878273239899201,1
"NEIL2",370.529153288027,-0.0912197811749506,0.0988323847390325,-0.922974604081618,0.999999620354109,1
"FDFT1",5551.88813318656,0.025426804830225,0.035813034318392,0.709987447703278,1,1
"CTSB",2510.66996085233,-0.108144582726204,0.0440587310167583,-2.45455509567604,1,1
"FAM66D",14.2520978820182,0.468529953715754,0.502272059989621,0.932821056631014,0.606234590316831,1
"FAM86B1",14.1821346681082,-0.11114245211337,0.505058790863959,-0.22005844492529,0.908967159873642,1
"LOC100506990",68.8227024532239,-0.128294172166679,0.222748598322021,-0.575959503822369,0.979450289441026,1
"LONRF1",355.854991250136,-0.349567882809262,0.100524737234016,-3.47743145048456,0.989055619417514,1
"KIAA1456",17.0066976059294,0.109335351197833,0.470813755064233,0.232226331583955,0.912846503283875,1
"DLC1",97.2875824267821,0.71431931980947,0.186511429798506,3.8298956829679,0.235711183872693,1
"TUSC3",2742.43439429093,0.00807879320562657,0.0452010160526988,0.178730345269401,1,1
"MICU3",227.067464087038,0.13873530583027,0.124346005346262,1.11571984515256,0.999806423119735,1
"ZDHHC2",798.513656821008,-0.0318460932645877,0.067684082182773,-0.470510823779675,1,1
"CNOT7",4012.39948861331,0.0281867244337247,0.0371812529388703,0.758089687834525,1,1
"VPS37A",898.977393882239,0.156328041794108,0.065058503802224,2.40288406061936,0.999999999962963,1
"MTMR7",41.2863602478036,-0.136229751541708,0.295161542717835,-0.461543025853945,0.94126386456175,1
"SLC7A2",164.346116681082,-0.183885771017726,0.146367765004908,-1.25632697207312,0.996598152674307,1
"PDGFRL",38.6741678033254,0.118598504968236,0.312555888519755,0.379447354295295,0.94276256666625,1
"MTUS1",1157.1027804777,-0.263524145516661,0.0617111707101346,-4.2702827135539,0.999999853845777,1
"FGL1",9.39708761774311,-0.262677388789792,0.612518006763413,-0.42884843529384,0.782240740845176,1
"PCM1",4699.78002494878,0.0352661289274437,0.0361092671050682,0.976650365814096,1,1
"ASAH1",1891.76865076622,0.0256086632823373,0.0493816071397019,0.518587076558479,1,1
"NAT1",227.910005032011,0.310788726427001,0.129505821383499,2.399805067501,0.981180204510237,1
"PSD3",717.258973662312,-0.224768424407095,0.0807031772521017,-2.78512484960735,0.999994629822873,1
"SH2D4A",838.993433329387,0.0101242624588598,0.0696748930990111,0.145307183241355,1,1
"CSGALNACT1",80.4836982056963,0.0394038139739163,0.216168259711597,0.182283069801678,0.995887111360338,1
"INTS10",1533.77744536442,-0.0402109672503255,0.0534473438090126,-0.75234734571683,1,1
"ATP6V1B2",1956.91897042511,0.042849670591434,0.0467643083790837,0.916290052748848,1,1
"LZTS1",49.9826085720675,-1.36058021291419,0.284129422103596,-4.78859317997034,0.00300468284759277,0.339063319476031
"XPO7",4429.10337025335,-0.162870292716342,0.0373310418287754,-4.36286491717462,1,1
"NPM2",32.9119206331216,-0.428851439094435,0.325822136507791,-1.31621332942852,0.679619617944969,1
"DMTN",499.095505084737,-0.0416797405259508,0.0849488467094133,-0.490645160475524,0.999999999882979,1
"FAM160B2",863.935724289591,-0.0763055347870692,0.0664996109533889,-1.1474583639377,0.999999999999982,1
"NUDT18",124.978250110285,-0.117861853865088,0.167214040490861,-0.70485620417461,0.997157952982049,1
"HR",988.366549180689,-0.323240908093184,0.0636484254438487,-5.07853738468913,0.999972584805636,1
"REEP4",1283.08306066353,-0.0929401691181,0.055432221300399,-1.67664522434411,1,1
"BMP1",1184.28341373777,-0.0258278102923407,0.0575375555113649,-0.448886124250433,1,1
"PHYHIP",55.6293602508236,0.313797405642731,0.252947850429467,1.24056166166248,0.853897245471401,1
"POLR3D",808.891249912105,-0.0605887922738092,0.0692741520290408,-0.87462336959981,0.999999999999968,1
"LOC100507071",15.5308172488742,-0.596606903671434,0.500084147152963,-1.19301303004302,0.496070151569845,1
"PIWIL2",9.06554258230317,1.63732261654588,0.639406117406004,2.56069276157117,0.0493666852675728,1
"SLC39A14",4051.67497740886,-0.032574051255087,0.04632591168289,-0.703149707620711,1,1
"PPP3CC",178.710661419382,0.0616404789774956,0.147732130414063,0.417244906742562,0.999781935194486,1
"SORBS3",1005.3800279736,0.0776022557443867,0.0689578806668038,1.12535731948248,0.99999999999984,1
"PDLIM2",422.496620532904,0.508332160652275,0.096625825065403,5.26083125611813,0.770866897951018,1
"C8orf58",52.0304670279568,0.232638455427576,0.267012754493906,0.871263456566025,0.904526072751529,1
"CCAR2",3971.23037284609,-0.0561703951747887,0.036495001878938,-1.53912569620131,1,1
"BIN3",348.982026694123,-0.038654206052054,0.103247049077686,-0.374385577092565,0.999999922132443,1
"EGR3",323.300942743363,0.726011205975553,0.106139040176498,6.84019004475893,0.0844634986585358,1
"RHOBTB2",1536.55166898342,0.165763950376413,0.0556839287266958,2.97687239688142,0.999999999999949,1
"TNFRSF10B",1794.12918732175,-0.0512111862080755,0.0530018978946031,-0.966214196893695,1,1
"CHMP7",1157.40263549397,-0.112775286485293,0.0587968378895978,-1.91805019679885,0.999999999999999,1
"R3HCC1",183.420700051518,-0.211180909234219,0.139429258760495,-1.51460971041219,0.995917945226304,1
"LOXL2",2866.30441556297,-0.0524691134415837,0.0424941658612597,-1.23473687218362,1,1
"ENTPD4",1588.54647757304,0.0186319953515824,0.0511082746784627,0.364559270857837,1,1
"SLC25A37",1280.30065272966,-0.144859540812126,0.0623432294169604,-2.32358095926159,0.999999999998522,1
"NKX3-1",422.52698203447,-0.0516552168790811,0.0952069264372831,-0.542557341278196,0.999999985686675,1
"STC1",181.006510257456,1.94425770487399,0.15244350619496,12.7539555695306,1.78924620243606e-19,1.18391168040281e-16
"NEFM",28.713861530873,0.554394344319099,0.344044186953824,1.61140448041782,0.530152294566794,1
"NEFL",405.731870012076,0.595510504309496,0.0955144167494226,6.23477088146587,0.435499709876588,1
"DOCK5",2858.22412337706,0.107363223906032,0.0477431245610936,2.24876827591473,1,1
"GNRH1",37.0026386203344,-0.273479175901251,0.304765858593031,-0.897341904253262,0.84528573211632,1
"KCTD9",2397.95611842112,-0.0932489887909516,0.0476166543358056,-1.95832718807446,1,1
"CDCA2",2264.27250203213,-0.0587818938530641,0.0453294202114953,-1.29677135906003,1,1
"PPP2R2A",2378.81267993893,-0.0115800836564662,0.04421085726016,-0.261928502953988,1,1
"BNIP3L",1991.31969944935,-0.0753580731730631,0.0516866167061795,-1.45798038206771,1,1
"DPYSL2",524.063475690484,-0.0701237448264443,0.0827962260747023,-0.846943733439924,0.999999999632135,1
"TRIM35",411.424612509266,-0.0833492218062639,0.0934394993967736,-0.892012717794397,0.99999994673411,1
"PTK2B",818.297061922403,-0.0402791355363641,0.0688024582598129,-0.585431633623633,0.999999999999998,1
"EPHX2",42.6801093731134,-0.060492107302148,0.288178107513545,-0.209912223465153,0.977407704339616,1
"CLU",1372.88403302471,0.247212344073791,0.0540484008917727,4.57390672054873,0.999999999629825,1
"SCARA3",374.655225987846,0.123544073801452,0.096200455158566,1.28423585520272,0.999998956652583,1
"CCDC25",1331.04221069391,-0.00593734192931275,0.056204344171865,-0.105638487857045,1,1
"ESCO2",1841.79671450853,0.0874842961194265,0.0472826904829653,1.85023938413455,1,1
"PBK",2086.48508825576,-0.14943129666898,0.0450735292706619,-3.31527837040807,1,1
"ELP3",1176.43269642478,-0.092013063024328,0.0570230497107557,-1.61361174982846,1,1
"ZNF395",1329.87054028901,-0.441057194943825,0.0551654083454068,-7.99517683585765,0.994109851572155,1
"FBXO16",55.0602033627636,0.065793446861989,0.252374765711511,0.260697406400754,0.984449320539869,1
"FZD3",686.114615722607,-0.275824282840962,0.0771790994976321,-3.57382095199782,0.999959456920652,1
"EXTL3",2255.75059120873,-0.282559311406491,0.0560455058515754,-5.04160515840091,0.999999944317094,1
"INTS9",435.819691965039,-0.106704590547199,0.0943836770178168,-1.13054072397557,0.999999734266325,1
"HMBOX1",1706.05733252347,0.0114458730924315,0.0524642340025145,0.218165256961208,1,1
"KIF13B",984.008568569556,0.11727767556499,0.0623065214087788,1.88226967118832,0.999999999999944,1
"DUSP4",483.563640209816,0.642659785909207,0.0897689650801934,7.15904193988534,0.242584945579637,1
"TMEM66",3331.52573617648,0.0694288884109925,0.0401371659008546,1.7297905034574,1,1
"LEPROTL1",1215.94061815639,0.0247912653446348,0.0568668510442159,0.435952842286955,1,1
"DCTN6",969.767244962874,-0.0129616190937567,0.0667596487284296,-0.194153494523062,1,1
"RBPMS",94.9704886088268,0.185376612952999,0.209406420285346,0.885247991443611,0.970378940923398,1
"GTF2E2",1016.33382931079,-0.161601199526816,0.0615770199978945,-2.62437512455689,0.999999999994574,1
"GSR",1409.60617584618,-0.097114381947463,0.0539629526272151,-1.79964915223126,1,1
"UBXN8",171.170299339481,0.0632228517715193,0.153997897918398,0.410543602387484,0.999619017597189,1
"PPP2CB",2654.63116528109,-0.0116664742426328,0.041852137179956,-0.278754563774588,1,1
"TEX15",26.0646561279713,0.277887456335905,0.390289325125222,0.712003732735315,0.794527951135922,1
"PURG",10.382076038587,1.18634348491534,0.586180667076507,2.02385297152848,0.151767396744792,1
"WRN",1569.66117290095,-0.199414224442175,0.0522102083169045,-3.81944893289402,0.999999999999844,1
"NRG1",526.127334042599,-0.101509923078448,0.0887570546104992,-1.14368287145076,0.999999964968418,1
"FUT10",267.493279781908,0.0542578357819449,0.116073252075101,0.467444780015634,0.999997065664289,1
"MAK16",752.703037308608,0.0359350462596877,0.0705024995368426,0.509698897142066,0.999999999999994,1
"TTI2",339.908342740969,-0.0118072737131585,0.10287479752657,-0.114773238898564,0.999999987742652,1
"RNF122",29.8725223307529,-0.0628309536049451,0.34102026053103,-0.184244049040095,0.965021276384583,1
"ZNF703",52.1123261314703,0.540817786759033,0.262675666191661,2.05888042314672,0.5592984873823,1
"ERLIN2",1109.15256578995,-0.0307949473695183,0.0599403996482508,-0.51375946023438,1,1
"LOC728024",14.6232453187861,0.717188499161058,0.506817426188056,1.41508255656336,0.398557644877849,1
"PROSC",1515.17545564542,-0.0295472985891474,0.0516804685941561,-0.571730469806316,1,1
"GPR124",10.3929533580596,-0.258463105183504,0.608377532876159,-0.424839990329027,0.785500655804563,1
"BRF2",175.117100315749,0.0495841629435446,0.14705663764762,0.337177319818498,0.999854343242331,1
"RAB11FIP1",804.620704370179,0.34350786734097,0.0692824295925986,4.95808056040902,0.99967927075767,1
"EIF4EBP1",380.06564956462,-0.376963054507605,0.103776353435582,-3.63245616200611,0.974796013907435,1
"ASH2L",800.51505292071,0.148964320917014,0.0693976186654582,2.14653360996605,0.999999999736928,1
"LSM1",420.160948596811,0.16866375520881,0.0922727176413865,1.82788325216901,0.999995860356635,1
"BAG4",579.529578744811,0.0518054616027627,0.0796528103378367,0.650390882418797,0.999999999983354,1
"DDHD2",522.293652561959,-0.134235992771174,0.087550499044368,-1.53324074946903,0.999999822385927,1
"PPAPDC1B",198.468206066072,0.297961479242217,0.131768938375253,2.26124216310887,0.983838860086373,1
"WHSC1L1",2123.99248859974,0.130665109615346,0.0470214473190132,2.77884065815455,1,1
"LETM2",35.8894957875927,0.402276947956211,0.315171461787495,1.27637491565606,0.714501213996749,1
"FGFR1",142.834649481666,0.522301327645031,0.163570301617265,3.19313055292369,0.637860341973558,1
"RNF5P1",29.5486971858405,0.341133841778657,0.360545096749055,0.946161367481005,0.751490934464678,1
"TACC1",845.591029616972,0.192740667631211,0.0655493003602873,2.94039244617143,0.999999998267618,1
"PLEKHA2",924.750514734346,0.00207736451425686,0.0715932753109923,0.0290161960775372,1,1
"TM2D2",423.867517859332,0.114672150304185,0.0904849391252979,1.26730648672255,0.999999864518957,1
"ADAM9",1600.33570256896,-0.00368698153316483,0.0509488587927652,-0.0723663222401439,1,1
"GOLGA7",1457.67251092775,0.0936282129901287,0.0532435691409953,1.75848866822188,1,1
"GINS4",1109.88792944059,0.216808560434309,0.0591946201378279,3.66263961031416,0.99999999957567,1
"AGPAT6",1919.99424839053,0.181108439083042,0.0493717561398647,3.66826001833887,1,1
"ANK1",127.359324421146,-0.10359796403237,0.164084992718155,-0.631367697412266,0.998169733358898,1
"KAT6A",4989.89691501058,0.129909557187237,0.0357918233752737,3.62958756879045,1,1
"AP3M2",1396.45563580704,-0.077876671633273,0.0554075199388771,-1.40552530990708,1,1
"PLAT",450.556424102157,0.662664204062904,0.0894177670963684,7.41087845940874,0.177620363701461,1
"IKBKB",1118.88114892287,-0.116450449865154,0.0715077429079548,-1.62850126615029,0.999999999954895,1
"POLB",880.047187045572,0.155911843551779,0.0700562331279485,2.22552421947989,0.999999999291512,1
"VDAC3",5607.56606238869,0.111449785374516,0.0344217953931717,3.2377679345751,1,1
"SLC20A2",3567.76077191838,0.0386052275142476,0.0371682286187038,1.03866202261844,1,1
"SMIM19",697.539230513888,-0.0571095421438075,0.076729668772206,-0.744295434316985,0.999999999995277,1
"THAP1",380.78098929055,0.0900444255800502,0.102604276325779,0.877589402747208,0.999999102373189,1
"RNF170",376.263062623961,0.0136503893280663,0.0971730654809227,0.140475030405892,0.999999997700175,1
"HOOK3",1971.22671330487,0.10314320505899,0.0479716403363772,2.1500871001231,1,1
"FNTA",1155.77902997451,-0.0063878563710017,0.0591168288270968,-0.108054787405541,1,1
"POMK",329.931138948764,-0.0293508124778613,0.104519230881495,-0.280817340792909,0.99999993396205,1
"HGSNAT",530.847028984394,0.0560315156696576,0.0831442550345262,0.673907242856289,0.99999999985302,1
"RP11-1134I14.8",9.45922905845814,0.66775646429843,0.651968523379353,1.02421580237838,0.474284145631591,1
"SPIDR",1704.54184689494,-0.166512557596288,0.0520348431616029,-3.20002036095612,0.999999999999999,1
"CEBPD",798.403945553737,-0.137666856722824,0.0803189675762299,-1.71400182145227,0.999999981771378,1
"PRKDC",43260.0360263654,0.11637349806505,0.0288365175795675,4.03562939747995,1,1
"MCM4",16268.9714175789,-0.0414114136521859,0.0292377254666129,-1.41636919395369,1,1
"UBE2V2",4481.23853150508,0.0880658060880827,0.0479455124409258,1.83678933865999,1,1
"SNAI2",1436.87530212338,-0.158399045293559,0.0632988386933497,-2.50240049522742,0.999999999986354,1
"PCMTD1",1005.56344085609,-0.0395786481712051,0.0755509655263627,-0.523866874439805,0.999999999999576,1
"LOC102724330",29.6302155033029,-0.125062131404324,0.335365829965225,-0.372912563624303,0.930297185454255,1
"RB1CC1",3987.88064447161,0.0215630806464679,0.0358404637225427,0.601640671097269,1,1
"NPBWR1",19.9382095928765,0.122064385765969,0.404928911159362,0.301446457395407,0.912429278463015,1
"ATP6V1H",2817.4908818813,-0.0503408090923276,0.0437542896433457,-1.15053425624483,1,1
"RGS20",531.931025679082,-0.521233879070655,0.0883319509682577,-5.90085324004631,0.747066608674397,1
"TCEA1",13727.6249941724,0.001203942185605,0.0261645552485437,0.046014242327777,1,1
"LYPLA1",7299.62129533651,0.0573500563795777,0.0307685815852855,1.86391615813075,1,1
"MRPL15",2597.61922547988,-0.00675320960073527,0.0440755894945931,-0.15321881518031,1,1
"SOX17",14.9768222678718,-0.229369578015975,0.498823548665347,-0.459821070255557,0.811287638655897,1
"TMEM68",1061.68090630014,-0.084154630752861,0.0635512744113734,-1.32420052205594,0.999999999999997,1
"TGS1",2531.78874357584,-0.0362423769301318,0.0419780321384579,-0.863365314757778,1,1
"LYN",2508.88179150129,-0.171139886469118,0.0434103060024501,-3.94237917741143,1,1
"RPS20",26070.790146296,0.0864303878227476,0.025580202929221,3.37879992828422,1,1
"SNORD54",11.8619002149936,-0.0529169470982548,0.539331972236532,-0.098115724307639,0.956080518962508,1
"PLAG1",815.694516829791,-0.198579416103025,0.0689343193159251,-2.8807046776358,0.999999984269134,1
"CHCHD7",1907.28133597272,0.173688214775892,0.0510348540438393,3.40332539457627,0.999999999999999,1
"SDR16C5",11.5772591023866,0.647905395810711,0.569400936789618,1.13787202294347,0.468058483338356,1
"IMPAD1",9682.03603830057,0.0795813338235513,0.0285558622236841,2.78686502968021,1,1
"FAM110B",12.0919095140361,0.418112128217031,0.525024410313283,0.796367025997026,0.649735447626856,1
"UBXN2B",1831.14163003643,0.0201623686520814,0.0557007454761018,0.361976639266559,1,1
"SDCBP",8840.87736353357,0.125323807318893,0.0300774652918773,4.16670108676805,1,1
"NSMAF",4128.00679264306,-0.0315091590720004,0.0353625534757038,-0.891031782918307,1,1
"TOX",32.5216003465308,-0.163317374984133,0.333343574769161,-0.489937071975153,0.907229541165217,1
"LOC100505501",42.8159178792737,0.261569394888923,0.281507505608284,0.929173786410141,0.872403680927464,1
"RP11-163N6.2",18.4670890118748,0.430971508871981,0.442924712208039,0.973013013258009,0.642969927985113,1
"RAB2A",4746.54790458208,-0.00857479484453593,0.0371588063409508,-0.230760772180297,1,1
"CHD7",2597.58722022447,-0.0706088998013015,0.0414338676172411,-1.70413489886038,1,1
"ASPH",10509.5725210174,-0.0770711365874426,0.0310577748544667,-2.4815408363474,1,1
"GGH",2334.11637841832,0.100500281203459,0.0443378517789386,2.26669261525203,1,1
"TTPA",53.1853794146749,-0.124056530869382,0.256771973243379,-0.483138908434512,0.96516047579614,1
"YTHDF3-AS1",15.1974653488822,-0.241119100416164,0.495681951854857,-0.486439136050624,0.801712775691065,1
"YTHDF3",4134.17984065621,0.15839466676798,0.0380225502280749,4.16580860089246,1,1
"CYP7B1",226.668444040064,0.494718524500049,0.126226514426924,3.91929165394528,0.750359829474714,1
"ARMC1",2804.58492209602,0.0633822015414216,0.0419581262865799,1.51060610067552,1,1
"MTFR1",2153.68428655716,-0.0629236060211359,0.0448694815682435,-1.40236980285661,1,1
"PDE7A",893.230316466536,0.00107640118123129,0.0720222017351251,0.0149454078783922,1,1
"RRS1",1094.82944590205,-0.131501606181885,0.0601189808652217,-2.18735587811598,0.999999999999957,1
"ADHFE1",33.0513512692748,0.25478395804826,0.325685522758215,0.782300533012664,0.84618190859769,1
"MYBL1",733.601254825591,0.331526388204163,0.0739704036842941,4.48187885548277,0.999609009073478,1
"VCPIP1",2327.00818936668,-0.0258308046282126,0.0441601760708436,-0.584934366809901,1,1
"C8orf44",126.613580687706,-0.172794408499263,0.170177154367897,-1.0153795857093,0.99164543999228,1
"PTTG3P",20.8947776846265,0.764353109002061,0.435952226083936,1.7532955752241,0.337215550931814,1
"MCMDC2",69.7014343049921,-0.199975336990839,0.228676494726319,-0.874490127331061,0.952051806412777,1
"SNHG6",811.108250107943,-0.303958649000079,0.0734265346670724,-4.1396295001293,0.999914846916774,1
"SNORD87",14.3559571032039,-0.55019993288871,0.517485761460269,-1.06321752957246,0.53744124180169,1
"TCF24",18.8306985989856,0.444014894659873,0.471187508463466,0.942331633764651,0.62843679236176,1
"COPS5",2602.55225947199,-0.00163983982840564,0.0425969254913516,-0.0384966710505568,1,1
"CSPP1",1378.08597317838,-0.114609630386075,0.0551923197919718,-2.07655033921487,1,1
